order_item_id,order_id,product_id,quantity,unit_price,discount_percent,cost_price,revenue,cost,profit
OI0013805,O009833,P0014,1,10471,8.6,7682.25,9570.91,7682.25,1888.66
OI0013806,O009834,P0180,1,1941,6.9,1303.0,1807.05,1303.0,504.05
OI0013807,O009835,P0498,1,1669,13.7,879.29,1440.43,879.29,561.14
OI0013808,O009835,P0407,1,7304,8.19,4016.7,6705.62,4016.7,2688.92
OI0013809,O009835,P0209,1,5217,3.21,3604.79,5049.53,3604.79,1444.74
OI0013810,O009836,P0019,1,21201,5.13,12730.98,20112.63,12730.98,7381.65
OI0013811,O009837,P0191,1,13560,7.35,7502.36,12563.54,7502.36,5061.18
OI0013812,O009838,P0372,1,3003,9.72,1532.92,2711.15,1532.92,1178.23
OI0013813,O009839,P0340,2,2488,9.93,1660.89,4482.1,3321.78,1160.32
OI0013814,O009840,P0042,1,13351,28.79,7544.84,9507.17,7544.84,1962.33
OI0013815,O009841,P0232,1,5757,8.33,3381.09,5277.49,3381.09,1896.4
OI0013816,O009842,P0200,2,12810,6.1,8916.91,24056.85,17833.82,6223.03
OI0013817,O009843,P0281,2,3337,6.36,2203.63,6249.71,4407.26,1842.45
OI0013818,O009843,P0274,1,5575,3.33,3692.67,5389.28,3692.67,1696.61
OI0013819,O009844,P0200,1,12810,6.49,8916.91,11978.75,8916.91,3061.84
OI0013820,O009845,P0382,1,2213,10.27,1524.32,1985.68,1524.32,461.36
OI0013821,O009846,P0344,1,532,8.14,342.53,488.72,342.53,146.19
OI0013822,O009846,P0078,1,25416,9.76,19401.68,22934.16,19401.68,3532.48
OI0013823,O009847,P0441,1,8858,12.34,5141.09,7765.17,5141.09,2624.08
OI0013824,O009847,P0211,1,1545,8.26,1010.17,1417.36,1010.17,407.19
OI0013825,O009848,P0494,2,5361,12.47,3672.07,9385.28,7344.14,2041.14
OI0013826,O009849,P0467,1,2786,14.44,2058.89,2383.72,2058.89,324.83
OI0013827,O009849,P0136,1,13679,14.86,9425.15,11646.55,9425.15,2221.4
OI0013828,O009850,P0333,1,4120,9.02,2123.28,3748.55,2123.28,1625.27
OI0013829,O009851,P0051,1,10148,10.47,5657.91,9085.16,5657.91,3427.25
OI0013830,O009852,P0158,1,833,6.63,490.73,777.75,490.73,287.02
OI0013831,O009853,P0160,1,8138,5.32,4293.61,7704.97,4293.61,3411.36
OI0013832,O009853,P0225,1,5682,13.4,3399.9,4920.74,3399.9,1520.84
OI0013833,O009854,P0272,1,2584,2.61,1612.53,2516.47,1612.53,903.94
OI0013834,O009855,P0121,1,2994,5.84,1687.02,2819.28,1687.02,1132.26
OI0013835,O009856,P0435,2,4935,3.75,3056.78,9499.47,6113.56,3385.91
OI0013836,O009857,P0266,1,4234,8.59,2180.37,3870.1,2180.37,1689.73
OI0013837,O009858,P0016,1,17236,10.42,11317.07,15439.19,11317.07,4122.12
OI0013838,O009858,P0150,1,1898,3.18,1004.85,1837.65,1004.85,832.8
OI0013839,O009859,P0198,1,15694,4.13,8637.08,15045.39,8637.08,6408.31
OI0013840,O009860,P0186,1,10208,14.7,5535.27,8707.3,5535.27,3172.03
OI0013841,O009861,P0241,1,6465,11.98,3961.12,5690.29,3961.12,1729.17
OI0013842,O009862,P0333,1,4120,13.67,2123.28,3556.73,2123.28,1433.45
OI0013843,O009863,P0070,1,2969,5.07,1917.2,2818.57,1917.2,901.37
OI0013844,O009864,P0293,1,3418,13.0,2449.73,2973.71,2449.73,523.98
OI0013845,O009865,P0058,1,11394,11.64,7584.92,10068.04,7584.92,2483.12
OI0013846,O009866,P0128,1,10758,9.26,5594.17,9761.42,5594.17,4167.25
OI0013847,O009867,P0450,1,11688,9.41,7921.36,10587.58,7921.36,2666.22
OI0013848,O009868,P0453,1,3889,12.35,2039.38,3408.69,2039.38,1369.31
OI0013849,O009869,P0330,1,4061,7.87,2461.73,3741.57,2461.73,1279.84
OI0013850,O009870,P0284,1,4152,8.8,2333.45,3786.5,2333.45,1453.05
OI0013851,O009871,P0211,1,1545,12.07,1010.17,1358.59,1010.17,348.42
OI0013852,O009871,P0260,1,408,11.05,313.45,362.92,313.45,49.47
OI0013853,O009872,P0143,1,8138,4.92,5664.99,7737.35,5664.99,2072.36
OI0013854,O009872,P0326,1,329,11.84,210.55,290.04,210.55,79.49
OI0013855,O009873,P0191,1,13560,3.22,7502.36,13123.66,7502.36,5621.3
OI0013856,O009873,P0421,1,1555,11.36,1208.27,1378.4,1208.27,170.13
OI0013857,O009873,P0400,2,3765,11.88,2840.72,6635.28,5681.44,953.84
OI0013858,O009874,P0385,2,4653,10.13,2865.9,8363.52,5731.8,2631.72
OI0013859,O009875,P0187,2,1935,8.46,988.01,3542.75,1976.02,1566.73
OI0013860,O009876,P0162,1,3406,9.16,1861.72,3093.88,1861.72,1232.16
OI0013861,O009876,P0281,2,3337,13.63,2203.63,5764.18,4407.26,1356.92
OI0013862,O009876,P0371,1,2562,4.03,1690.21,2458.79,1690.21,768.58
OI0013863,O009877,P0272,2,2584,2.68,1612.53,5029.25,3225.06,1804.19
OI0013864,O009878,P0062,1,29513,27.49,15778.86,21399.79,15778.86,5620.93
OI0013865,O009878,P0052,2,19070,19.47,9628.06,30715.33,19256.12,11459.21
OI0013866,O009879,P0176,1,13286,4.76,10006.72,12653.35,10006.72,2646.63
OI0013867,O009880,P0054,1,5555,2.92,2815.17,5392.6,2815.17,2577.43
OI0013868,O009881,P0136,1,13679,3.06,9425.15,13259.88,9425.15,3834.73
OI0013869,O009881,P0143,2,8138,13.45,5664.99,14086.68,11329.98,2756.7
OI0013870,O009882,P0489,3,5141,7.99,2995.77,14190.97,8987.31,5203.66
OI0013871,O009882,P0350,1,3566,8.13,2087.87,3275.94,2087.87,1188.07
OI0013872,O009882,P0452,3,1967,12.34,1325.62,5172.87,3976.86,1196.01
OI0013873,O009883,P0098,1,10835,8.62,6533.31,9900.86,6533.31,3367.55
OI0013874,O009884,P0467,1,2786,13.53,2058.89,2408.94,2058.89,350.05
OI0013875,O009885,P0240,1,366,6.68,188.53,341.55,188.53,153.02
OI0013876,O009886,P0387,1,341,13.99,252.59,293.29,252.59,40.7
OI0013877,O009887,P0151,1,5186,3.78,3921.76,4990.16,3921.76,1068.4
OI0013878,O009887,P0165,1,4924,5.32,2978.71,4661.95,2978.71,1683.24
OI0013879,O009888,P0045,1,2252,2.93,1208.44,2186.08,1208.44,977.64
OI0013880,O009888,P0402,1,1686,14.27,1058.07,1445.45,1058.07,387.38
OI0013881,O009889,P0120,1,3399,13.78,2516.59,2930.5,2516.59,413.91
OI0013882,O009890,P0339,1,1430,6.86,939.21,1331.95,939.21,392.74
OI0013883,O009891,P0370,1,957,11.88,606.53,843.33,606.53,236.8
OI0013884,O009892,P0105,1,10195,10.51,7159.3,9123.47,7159.3,1964.17
OI0013885,O009893,P0138,1,2884,11.68,1556.27,2547.17,1556.27,990.9
OI0013886,O009894,P0172,1,13534,13.08,7281.22,11764.14,7281.22,4482.92
OI0013887,O009895,P0163,1,15673,8.5,10745.44,14340.4,10745.44,3594.96
OI0013888,O009896,P0006,1,25625,13.63,13790.34,22131.55,13790.34,8341.21
OI0013889,O009897,P0120,1,3399,5.76,2516.59,3203.08,2516.59,686.49
OI0013890,O009898,P0493,1,3209,12.02,2123.17,2823.32,2123.17,700.15
OI0013891,O009898,P0105,1,10195,8.98,7159.3,9279.73,7159.3,2120.43
OI0013892,O009899,P0380,1,3520,11.78,2676.87,3105.18,2676.87,428.31
OI0013893,O009900,P0322,1,4647,13.07,3300.95,4039.78,3300.95,738.83
OI0013894,O009900,P0362,1,3100,9.21,1610.58,2814.49,1610.58,1203.91
OI0013895,O009901,P0302,1,1327,8.48,880.91,1214.49,880.91,333.58
OI0013896,O009901,P0446,1,4150,5.25,2210.86,3932.19,2210.86,1721.33
OI0013897,O009902,P0121,1,2994,12.83,1687.02,2609.74,1687.02,922.72
OI0013898,O009902,P0256,2,6504,10.13,4432.25,11690.31,8864.5,2825.81
OI0013899,O009903,P0467,1,2786,9.63,2058.89,2517.81,2058.89,458.92
OI0013900,O009904,P0435,3,4935,11.9,3056.78,13043.42,9170.34,3873.08
OI0013901,O009905,P0468,1,11228,4.9,7747.85,10677.42,7747.85,2929.57
OI0013902,O009905,P0216,1,2334,13.79,1738.45,2012.16,1738.45,273.71
OI0013903,O009906,P0078,1,25416,22.24,19401.68,19763.55,19401.68,361.87
OI0013904,O009906,P0401,1,3659,3.99,2484.35,3513.19,2484.35,1028.84
OI0013905,O009906,P0303,1,4034,10.38,2961.07,3615.11,2961.07,654.04
OI0013906,O009907,P0125,1,16561,13.08,10910.7,14395.12,10910.7,3484.42
OI0013907,O009907,P0041,1,16218,13.08,12242.38,14097.29,12242.38,1854.91
OI0013908,O009908,P0294,2,2458,6.08,1777.78,4617.33,3555.56,1061.77
OI0013909,O009908,P0173,1,10464,4.27,5320.86,10016.83,5320.86,4695.97
OI0013910,O009909,P0248,2,4927,6.58,3183.59,9205.7,6367.18,2838.52
OI0013911,O009910,P0178,1,15968,8.44,10810.91,14620.2,10810.91,3809.29
OI0013912,O009910,P0461,2,2783,2.01,1832.44,5454.1,3664.88,1789.22
OI0013913,O009911,P0043,1,27507,10.46,19226.19,24628.45,19226.19,5402.26
OI0013914,O009911,P0337,1,4175,4.36,2310.74,3993.03,2310.74,1682.29
OI0013915,O009912,P0451,1,902,5.1,556.25,856.03,556.25,299.78
OI0013916,O009913,P0351,1,2347,4.51,1810.17,2241.15,1810.17,430.98
OI0013917,O009913,P0438,1,8270,4.68,5955.8,7882.77,5955.8,1926.97
OI0013918,O009914,P0314,1,2755,14.79,1569.44,2347.55,1569.44,778.11
OI0013919,O009915,P0265,1,5758,13.59,2959.42,4975.66,2959.42,2016.24
OI0013920,O009916,P0002,1,26589,14.28,20549.95,22792.69,20549.95,2242.74
OI0013921,O009917,P0265,1,5758,6.13,2959.42,5404.9,2959.42,2445.48
OI0013922,O009917,P0405,2,11206,10.21,6281.23,20124.36,12562.46,7561.9
OI0013923,O009918,P0477,2,6112,5.28,4477.87,11578.53,8955.74,2622.79
OI0013924,O009919,P0322,1,4647,5.72,3300.95,4381.41,3300.95,1080.46
OI0013925,O009920,P0104,1,14835,9.66,11448.39,13401.56,11448.39,1953.17
OI0013926,O009921,P0234,1,4725,10.56,3615.98,4225.94,3615.98,609.96
OI0013927,O009922,P0047,1,1545,14.8,836.91,1316.35,836.91,479.44
OI0013928,O009923,P0065,1,22914,8.56,13218.34,20952.5,13218.34,7734.16
OI0013929,O009924,P0087,1,15659,4.93,10759.42,14886.54,10759.42,4127.12
OI0013930,O009925,P0438,1,8270,2.37,5955.8,8074.27,5955.8,2118.47
OI0013931,O009926,P0276,1,6470,8.89,3737.38,5894.86,3737.38,2157.48
OI0013932,O009927,P0284,1,4152,14.48,2333.45,3550.86,2333.45,1217.41
OI0013933,O009927,P0120,1,3399,3.68,2516.59,3273.82,2516.59,757.23
OI0013934,O009927,P0312,1,498,5.9,311.49,468.63,311.49,157.14
OI0013935,O009928,P0489,1,5141,7.55,2995.77,4752.69,2995.77,1756.92
OI0013936,O009929,P0441,2,8858,3.92,5141.09,17021.19,10282.18,6739.01
OI0013937,O009929,P0243,1,5488,2.26,3649.93,5364.06,3649.93,1714.13
OI0013938,O009930,P0189,1,1085,7.34,660.97,1005.39,660.97,344.42
OI0013939,O009931,P0210,1,6522,6.3,4807.44,6110.88,4807.44,1303.44
OI0013940,O009931,P0370,1,957,10.96,606.53,852.15,606.53,245.62
OI0013941,O009931,P0277,1,2562,14.11,1610.19,2200.48,1610.19,590.29
OI0013942,O009932,P0447,1,2225,10.25,1128.11,1996.84,1128.11,868.73
OI0013943,O009933,P0383,1,3006,4.39,1932.59,2874.06,1932.59,941.47
OI0013944,O009933,P0101,1,10390,4.19,7456.13,9954.62,7456.13,2498.49
OI0013945,O009934,P0310,1,3152,10.98,2338.04,2806.02,2338.04,467.98
OI0013946,O009934,P0311,1,4299,7.68,3151.3,3968.93,3151.3,817.63
OI0013947,O009934,P0290,1,5130,7.49,2706.65,4745.67,2706.65,2039.02
OI0013948,O009935,P0378,1,1457,4.33,744.85,1393.87,744.85,649.02
OI0013949,O009936,P0213,1,5589,5.61,4159.54,5275.46,4159.54,1115.92
OI0013950,O009936,P0158,1,833,12.03,490.73,732.8,490.73,242.07
OI0013951,O009937,P0126,1,12467,13.46,9547.51,10788.44,9547.51,1240.93
OI0013952,O009938,P0457,2,5252,5.69,3671.03,9906.1,7342.06,2564.04
OI0013953,O009939,P0117,1,7229,3.25,4433.33,6994.1,4433.33,2560.77
OI0013954,O009940,P0234,1,4725,7.95,3615.98,4349.13,3615.98,733.15
OI0013955,O009941,P0492,1,11774,14.1,7784.07,10114.41,7784.07,2330.34
OI0013956,O009942,P0436,2,6616,9.86,4796.44,11926.69,9592.88,2333.81
OI0013957,O009943,P0232,2,5757,4.75,3381.09,10966.63,6762.18,4204.45
OI0013958,O009943,P0262,1,1864,2.2,1181.18,1822.97,1181.18,641.79
OI0013959,O009944,P0201,1,1510,12.89,954.2,1315.44,954.2,361.24
OI0013960,O009945,P0027,1,18234,3.92,9473.96,17519.21,9473.96,8045.25
OI0013961,O009946,P0176,1,13286,4.65,10006.72,12668.64,10006.72,2661.92
OI0013962,O009947,P0269,1,1529,5.96,994.43,1437.92,994.43,443.49
OI0013963,O009948,P0257,3,6046,6.5,3529.05,16959.41,10587.15,6372.26
OI0013964,O009948,P0172,1,13534,4.56,7281.22,12917.48,7281.22,5636.26
OI0013965,O009949,P0154,1,6853,6.68,5271.85,6395.23,5271.85,1123.38
OI0013966,O009949,P0417,1,7726,4.2,5899.72,7401.8,5899.72,1502.08
OI0013967,O009950,P0323,1,493,3.07,261.97,477.89,261.97,215.92
OI0013968,O009951,P0250,2,5937,9.59,4447.0,10735.05,8894.0,1841.05
OI0013969,O009951,P0480,2,1662,10.83,955.28,2964.0,1910.56,1053.44
OI0013970,O009951,P0377,1,4342,14.27,2580.14,3722.54,2580.14,1142.4
OI0013971,O009952,P0148,1,1623,11.06,1012.39,1443.42,1012.39,431.03
OI0013972,O009952,P0480,2,1662,6.14,955.28,3119.78,1910.56,1209.22
OI0013973,O009953,P0318,1,398,11.29,294.33,353.06,294.33,58.73
OI0013974,O009953,P0268,1,6313,5.66,4386.23,5955.82,4386.23,1569.59
OI0013975,O009954,P0182,1,13527,4.69,9749.7,12892.43,9749.7,3142.73
OI0013976,O009955,P0137,2,7439,11.27,4933.36,13201.16,9866.72,3334.44
OI0013977,O009955,P0283,1,4906,2.68,3165.21,4774.6,3165.21,1609.39
OI0013978,O009956,P0168,1,2761,6.88,2099.62,2570.94,2099.62,471.32
OI0013979,O009956,P0243,1,5488,13.3,3649.93,4757.88,3649.93,1107.95
OI0013980,O009957,P0216,1,2334,4.83,1738.45,2221.18,1738.45,482.73
OI0013981,O009958,P0181,2,14867,10.22,7940.52,26696.0,15881.04,10814.96
OI0013982,O009958,P0270,1,1227,2.42,842.79,1197.26,842.79,354.47
OI0013983,O009959,P0038,1,1581,13.2,1044.9,1372.25,1044.9,327.35
OI0013984,O009960,P0205,1,812,13.67,480.63,700.99,480.63,220.36
OI0013985,O009960,P0152,1,2684,8.47,1599.83,2456.57,1599.83,856.74
OI0013986,O009961,P0195,1,15728,2.82,12205.15,15284.03,12205.15,3078.88
OI0013987,O009961,P0066,1,17467,11.68,11917.24,15426.41,11917.24,3509.17
OI0013988,O009962,P0404,1,7221,5.81,5439.37,6801.44,5439.37,1362.07
OI0013989,O009963,P0342,1,1299,3.31,968.29,1255.97,968.29,287.68
OI0013990,O009964,P0064,1,13505,2.96,8756.91,13105.57,8756.91,4348.66
OI0013991,O009965,P0442,1,9355,10.6,5850.0,8363.65,5850.0,2513.65
OI0013992,O009966,P0038,1,1581,2.58,1044.9,1540.16,1044.9,495.26
OI0013993,O009967,P0286,1,1800,2.04,1168.1,1763.33,1168.1,595.23
OI0013994,O009967,P0261,2,337,9.4,250.74,610.63,501.48,109.15
OI0013995,O009967,P0126,1,12467,7.16,9547.51,11574.22,9547.51,2026.71
OI0013996,O009968,P0184,1,10282,10.09,6925.34,9244.7,6925.34,2319.36
OI0013997,O009968,P0010,1,17197,4.25,12726.14,16465.6,12726.14,3739.46
OI0013998,O009968,P0214,2,6527,7.82,3950.6,12033.07,7901.2,4131.87
OI0013999,O009969,P0279,1,3007,13.26,1631.82,2608.4,1631.82,976.58
OI0014000,O009970,P0405,1,11206,12.85,6281.23,9766.26,6281.23,3485.03
OI0014001,O009970,P0021,2,20727,11.41,11138.12,36725.72,22276.24,14449.48
OI0014002,O009970,P0271,1,1841,4.82,1017.2,1752.21,1017.2,735.01
OI0014003,O009971,P0098,1,10835,3.56,6533.31,10449.4,6533.31,3916.09
OI0014004,O009971,P0066,1,17467,6.42,11917.24,16344.87,11917.24,4427.63
OI0014005,O009971,P0402,1,1686,7.87,1058.07,1553.33,1058.07,495.26
OI0014006,O009972,P0218,3,2009,14.64,1117.49,5144.49,3352.47,1792.02
OI0014007,O009973,P0295,2,2243,6.5,1378.33,4194.61,2756.66,1437.95
OI0014008,O009973,P0443,1,8611,8.25,6256.54,7900.18,6256.54,1643.64
OI0014009,O009973,P0072,1,22561,11.72,13652.54,19916.2,13652.54,6263.66
OI0014010,O009974,P0225,1,5682,2.44,3399.9,5543.25,3399.9,2143.35
OI0014011,O009975,P0282,1,5313,8.06,3084.96,4884.81,3084.96,1799.85
OI0014012,O009975,P0462,1,9661,13.73,5444.62,8334.82,5444.62,2890.2
OI0014013,O009975,P0244,2,2449,12.87,1806.88,4267.82,3613.76,654.06
OI0014014,O009976,P0231,2,4081,9.43,2048.85,7392.12,4097.7,3294.42
OI0014015,O009976,P0076,2,27548,12.68,19543.67,48110.35,39087.34,9023.01
OI0014016,O009977,P0187,1,1935,4.85,988.01,1841.18,988.01,853.17
OI0014017,O009978,P0382,1,2213,14.82,1524.32,1884.93,1524.32,360.61
OI0014018,O009978,P0264,1,3012,11.66,1919.61,2660.67,1919.61,741.06
OI0014019,O009979,P0168,2,2761,11.5,2099.62,4887.13,4199.24,687.89
OI0014020,O009979,P0405,1,11206,2.77,6281.23,10896.01,6281.23,4614.78
OI0014021,O009979,P0350,2,3566,2.63,2087.87,6944.33,4175.74,2768.59
OI0014022,O009980,P0377,1,4342,10.35,2580.14,3892.81,2580.14,1312.67
OI0014023,O009981,P0454,1,10808,2.34,6903.81,10555.59,6903.81,3651.78
OI0014024,O009982,P0171,1,3601,13.5,2205.68,3114.94,2205.68,909.26
OI0014025,O009982,P0015,1,13561,7.82,9273.98,12499.86,9273.98,3225.88
OI0014026,O009983,P0279,3,3007,6.62,1631.82,8424.03,4895.46,3528.57
OI0014027,O009984,P0393,1,1480,11.92,1017.45,1303.52,1017.45,286.07
OI0014028,O009985,P0093,1,15360,2.96,11660.07,14904.84,11660.07,3244.77
OI0014029,O009986,P0041,1,16218,10.54,12242.38,14508.27,12242.38,2265.89
OI0014030,O009987,P0436,1,6616,14.4,4796.44,5663.47,4796.44,867.03
OI0014031,O009988,P0216,1,2334,14.31,1738.45,1999.92,1738.45,261.47
OI0014032,O009989,P0202,2,6979,6.81,4636.5,13007.87,9273.0,3734.87
OI0014033,O009990,P0037,1,870,6.65,604.3,812.15,604.3,207.85
OI0014034,O009991,P0375,1,2792,8.65,2049.96,2550.62,2049.96,500.66
OI0014035,O009991,P0492,1,11774,2.74,7784.07,11451.84,7784.07,3667.77
OI0014036,O009992,P0463,2,3696,14.36,1925.24,6330.72,3850.48,2480.24
OI0014037,O009993,P0118,1,2211,4.44,1440.47,2112.86,1440.47,672.39
OI0014038,O009994,P0254,1,4136,13.35,2524.53,3584.03,2524.53,1059.5
OI0014039,O009995,P0057,1,9238,10.35,5070.59,8282.13,5070.59,3211.54
OI0014040,O009995,P0397,2,4773,2.49,3309.06,9308.59,6618.12,2690.47
OI0014041,O009996,P0204,1,4766,12.75,2885.69,4158.38,2885.69,1272.69
OI0014042,O009997,P0030,1,24140,10.7,16524.2,21556.05,16524.2,5031.85
OI0014043,O009997,P0485,1,8361,3.39,5725.05,8077.45,5725.05,2352.4
OI0014044,O009998,P0027,1,18234,21.87,9473.96,14246.26,9473.96,4772.3
OI0014045,O009999,P0005,1,28718,2.22,14480.83,28080.19,14480.83,13599.36
OI0014046,O010000,P0372,1,3003,11.47,1532.92,2658.54,1532.92,1125.62
OI0014047,O010000,P0112,1,659,2.2,432.38,644.51,432.38,212.13
OI0014048,O010000,P0162,2,3406,9.88,1861.72,6138.93,3723.44,2415.49
OI0014049,O010001,P0326,2,329,5.14,210.55,624.15,421.1,203.05
OI0014050,O010002,P0215,1,5246,2.12,3695.35,5134.57,3695.35,1439.22
OI0014051,O010003,P0207,1,3051,11.93,1714.06,2686.9,1714.06,972.84
OI0014052,O010004,P0434,1,1822,3.29,1408.69,1762.0,1408.69,353.31
OI0014053,O010005,P0426,1,829,7.85,555.52,763.95,555.52,208.43
OI0014054,O010005,P0321,2,2492,12.08,1383.7,4381.85,2767.4,1614.45
OI0014055,O010005,P0450,1,11688,3.38,7921.36,11293.07,7921.36,3371.71
OI0014056,O010006,P0104,1,14835,9.91,11448.39,13365.25,11448.39,1916.86
OI0014057,O010007,P0078,1,25416,4.46,19401.68,24282.66,19401.68,4880.98
OI0014058,O010008,P0111,1,17704,2.03,13161.0,17344.2,13161.0,4183.2
OI0014059,O010008,P0314,2,2755,13.42,1569.44,4770.76,3138.88,1631.88
OI0014060,O010008,P0039,1,26429,6.55,18796.06,24698.78,18796.06,5902.72
OI0014061,O010009,P0074,1,31469,6.71,22026.9,29356.88,22026.9,7329.98
OI0014062,O010009,P0396,1,1621,10.74,906.9,1446.86,906.9,539.96
OI0014063,O010010,P0120,1,3399,2.55,2516.59,3312.25,2516.59,795.66
OI0014064,O010011,P0470,1,5623,14.66,3099.44,4798.53,3099.44,1699.09
OI0014065,O010012,P0413,1,8226,12.36,4410.87,7209.26,4410.87,2798.39
OI0014066,O010013,P0185,1,9658,13.97,6935.05,8308.45,6935.05,1373.4
OI0014067,O010014,P0302,1,1327,9.48,880.91,1201.14,880.91,320.23
OI0014068,O010014,P0016,1,17236,14.94,11317.07,14660.45,11317.07,3343.38
OI0014069,O010015,P0261,1,337,2.75,250.74,327.74,250.74,77.0
OI0014070,O010016,P0090,1,24105,10.65,17401.56,21536.8,17401.56,4135.24
OI0014071,O010017,P0289,1,6226,8.51,4217.59,5695.88,4217.59,1478.29
OI0014072,O010017,P0059,1,32833,29.66,21962.17,23095.99,21962.17,1133.82
OI0014073,O010018,P0155,1,12473,13.6,6793.17,10777.11,6793.17,3983.94
OI0014074,O010019,P0061,1,3840,8.57,2007.93,3510.94,2007.93,1503.01
OI0014075,O010020,P0424,1,2577,3.29,1777.07,2492.13,1777.07,715.06
OI0014076,O010021,P0307,1,3217,11.59,2332.57,2844.23,2332.57,511.66
OI0014077,O010022,P0468,1,11228,6.94,7747.85,10448.41,7747.85,2700.56
OI0014078,O010023,P0466,1,8262,9.19,5484.24,7503.05,5484.24,2018.81
OI0014079,O010023,P0271,1,1841,8.94,1017.2,1676.48,1017.2,659.28
OI0014080,O010024,P0064,1,13505,10.94,8756.91,12027.0,8756.91,3270.09
OI0014081,O010025,P0178,1,15968,7.92,10810.91,14702.81,10810.91,3891.9
OI0014082,O010026,P0133,1,3332,2.13,2583.15,3261.17,2583.15,678.02
OI0014083,O010027,P0297,1,819,6.86,544.55,762.84,544.55,218.29
OI0014084,O010028,P0103,1,1790,2.79,1378.19,1740.02,1378.19,361.83
OI0014085,O010029,P0179,1,1231,14.3,686.96,1054.97,686.96,368.01
OI0014086,O010029,P0427,3,9808,12.63,4992.31,25709.07,14976.93,10732.14
OI0014087,O010030,P0080,1,23574,8.09,14198.05,21667.76,14198.05,7469.71
OI0014088,O010031,P0303,1,4034,14.7,2961.07,3440.82,2961.07,479.75
OI0014089,O010032,P0062,3,29513,23.61,15778.86,67633.59,47336.58,20297.01
OI0014090,O010033,P0050,1,17723,11.69,10606.5,15651.71,10606.5,5045.21
OI0014091,O010034,P0197,1,6718,4.89,4429.4,6389.26,4429.4,1959.86
OI0014092,O010035,P0225,2,5682,12.53,3399.9,9940.17,6799.8,3140.37
OI0014093,O010035,P0426,1,829,2.78,555.52,805.95,555.52,250.43
OI0014094,O010035,P0140,3,1562,2.24,1104.36,4581.03,3313.08,1267.95
OI0014095,O010036,P0063,1,10023,14.2,6467.7,8599.27,6467.7,2131.57
OI0014096,O010037,P0157,1,13362,12.31,7891.54,11717.42,7891.54,3825.88
OI0014097,O010037,P0471,1,2151,8.43,1429.83,1969.72,1429.83,539.89
OI0014098,O010037,P0431,3,8242,8.8,6118.34,22550.88,18355.02,4195.86
OI0014099,O010038,P0467,1,2786,2.76,2058.89,2708.99,2058.89,650.1
OI0014100,O010038,P0177,2,9799,12.9,6775.8,17070.54,13551.6,3518.94
OI0014101,O010039,P0472,2,7413,5.8,5011.64,13966.73,10023.28,3943.45
OI0014102,O010040,P0090,2,24105,13.78,17401.56,41565.28,34803.12,6762.16
OI0014103,O010040,P0404,2,7221,14.47,5439.37,12352.29,10878.74,1473.55
OI0014104,O010040,P0158,2,833,7.59,490.73,1539.61,981.46,558.15
OI0014105,O010041,P0206,1,5617,5.09,3554.31,5331.1,3554.31,1776.79
OI0014106,O010041,P0117,1,7229,7.8,4433.33,6665.29,4433.33,2231.96
OI0014107,O010041,P0307,3,3217,6.95,2332.57,8980.65,6997.71,1982.94
OI0014108,O010042,P0272,2,2584,6.14,1612.53,4850.57,3225.06,1625.51
OI0014109,O010042,P0147,1,6662,8.51,4169.31,6094.91,4169.31,1925.6
OI0014110,O010043,P0141,1,17842,2.98,11011.66,17310.86,11011.66,6299.2
OI0014111,O010044,P0244,2,2449,11.41,1806.88,4339.08,3613.76,725.32
OI0014112,O010045,P0263,1,6546,11.37,3672.12,5801.5,3672.12,2129.38
OI0014113,O010045,P0415,3,7624,9.97,5570.62,20591.88,16711.86,3880.02
OI0014114,O010046,P0279,2,3007,9.16,1631.82,5463.38,3263.64,2199.74
OI0014115,O010046,P0401,2,3659,11.51,2484.35,6475.86,4968.7,1507.16
OI0014116,O010047,P0394,1,780,3.77,511.83,750.57,511.83,238.74
OI0014117,O010048,P0139,2,6481,9.6,4279.31,11717.91,8558.62,3159.29
OI0014118,O010049,P0078,1,25416,12.25,19401.68,22302.35,19401.68,2900.67
OI0014119,O010050,P0379,2,476,12.89,249.45,829.25,498.9,330.35
OI0014120,O010051,P0210,1,6522,6.99,4807.44,6066.06,4807.44,1258.62
OI0014121,O010051,P0432,1,4826,9.48,2802.62,4368.37,2802.62,1565.75
OI0014122,O010052,P0416,2,11364,8.08,8638.68,20891.5,17277.36,3614.14
OI0014123,O010053,P0233,2,4272,7.54,2736.79,7899.87,5473.58,2426.29
OI0014124,O010053,P0264,2,3012,13.5,1919.61,5210.88,3839.22,1371.66
OI0014125,O010054,P0400,1,3765,4.78,2840.72,3585.05,2840.72,744.33
OI0014126,O010055,P0423,1,2128,9.95,1534.7,1916.24,1534.7,381.54
OI0014127,O010056,P0373,1,1934,7.3,1244.98,1792.76,1244.98,547.78
OI0014128,O010056,P0370,1,957,3.83,606.53,920.33,606.53,313.8
OI0014129,O010057,P0222,3,2407,7.74,1729.97,6662.12,5189.91,1472.21
OI0014130,O010058,P0293,1,3418,7.44,2449.73,3163.87,2449.73,714.14
OI0014131,O010059,P0452,1,1967,6.84,1325.62,1832.43,1325.62,506.81
OI0014132,O010060,P0375,1,2792,7.86,2049.96,2572.59,2049.96,522.63
OI0014133,O010060,P0155,1,12473,3.41,6793.17,12047.33,6793.17,5254.16
OI0014134,O010061,P0424,1,2577,9.56,1777.07,2330.7,1777.07,553.63
