customer_id,customer_name,gender,age,city,state,customer_segment,acquisition_channel,registration_date
C01439,Customer 1439,Female,21,Thiruvananthapuram,Kerala,Loyal,Marketplace,2024-02-13
C01440,Customer 1440,Female,25,Thiruvananthapuram,Kerala,One-Time,Google Ads,2025-12-12
C01441,Customer 1441,Male,50,Mumbai,Maharashtra,One-Time,Meta Ads,2024-04-06
C01442,Customer 1442,Female,31,Hyderabad,Telangana,Dormant,Organic Search,2025-12-30
C01443,Customer 1443,Male,52,Pune,Maharashtra,New,Affiliate,2025-12-02
C01444,Customer 1444,Male,41,Hyderabad,Telangana,At-Risk,Google Ads,2024-02-27
C01445,Customer 1445,Female,59,Nagpur,Maharashtra,New,Instagram,2025-05-08
C01446,Customer 1446,Male,49,Ahmedabad,Gujarat,Loyal,Meta Ads,2025-10-12
C01447,Customer 1447,Female,46,Kozhikode,Kerala,Loyal,Marketplace,2024-03-13
C01448,Customer 1448,Male,28,Ahmedabad,Gujarat,New,Organic Search,2026-01-17
C01449,Customer 1449,Female,33,Kolkata,West Bengal,New,Email,2024-04-08
C01450,Customer 1450,Male,29,Nagpur,Maharashtra,One-Time,Influencer,2025-04-27
C01451,Customer 1451,Male,20,Noida,Uttar Pradesh,At-Risk,Email,2024-01-19
C01452,Customer 1452,Male,32,Vadodara,Gujarat,VIP,Marketplace,2024-04-10
C01453,Customer 1453,Female,63,Lucknow,Uttar Pradesh,New,Meta Ads,2025-10-22
C01454,Customer 1454,Female,56,Kozhikode,Kerala,Loyal,Google Ads,2024-03-12
C01455,Customer 1455,Female,29,Bengaluru,Karnataka,New,Instagram,2026-03-19
C01456,Customer 1456,Male,35,Warangal,Telangana,VIP,Meta Ads,2024-01-22
C01457,Customer 1457,Male,52,Mumbai,Maharashtra,At-Risk,Influencer,2025-07-18
C01458,Customer 1458,Male,21,Madurai,Tamil Nadu,At-Risk,Email,2024-11-25
C01459,Customer 1459,Female,52,Kochi,Kerala,At-Risk,Meta Ads,2025-06-29
C01460,Customer 1460,Male,44,Madurai,Tamil Nadu,One-Time,Affiliate,2025-07-13
C01461,Customer 1461,Male,52,Noida,Uttar Pradesh,One-Time,Email,2025-08-02
C01462,Customer 1462,Female,18,Surat,Gujarat,At-Risk,Email,2025-05-28
C01463,Customer 1463,Female,62,Pune,Maharashtra,New,Meta Ads,2026-05-09
C01464,Customer 1464,Male,50,Bengaluru,Karnataka,New,Marketplace,2025-04-03
C01465,Customer 1465,Female,26,Kolkata,West Bengal,One-Time,Organic Search,2026-02-06
C01466,Customer 1466,Female,58,Howrah,West Bengal,At-Risk,Influencer,2025-01-10
C01467,Customer 1467,Male,19,Madurai,Tamil Nadu,VIP,Organic Search,2025-07-03
C01468,Customer 1468,Male,25,Nagpur,Maharashtra,Dormant,Email,2025-09-04
C01469,Customer 1469,Female,55,Jodhpur,Rajasthan,One-Time,Google Ads,2024-12-14
C01470,Customer 1470,Male,58,Mumbai,Maharashtra,One-Time,Organic Search,2026-03-05
C01471,Customer 1471,Female,22,Thiruvananthapuram,Kerala,One-Time,Google Ads,2024-08-31
C01472,Customer 1472,Female,50,Pune,Maharashtra,At-Risk,Marketplace,2026-01-13
C01473,Customer 1473,Female,56,Warangal,Telangana,New,Meta Ads,2024-06-19
C01474,Customer 1474,Male,22,New Delhi,Delhi,Dormant,Instagram,2025-10-05
C01475,Customer 1475,Male,21,Delhi,Delhi,Loyal,Email,2026-01-18
C01476,Customer 1476,Female,28,New Delhi,Delhi,At-Risk,Email,2024-09-20
C01477,Customer 1477,Male,28,Chennai,Tamil Nadu,At-Risk,Organic Search,2024-08-18
C01478,Customer 1478,Female,28,Kozhikode,Kerala,Loyal,Affiliate,2026-04-26
C01479,Customer 1479,Female,56,Delhi,Delhi,VIP,Organic Search,2025-07-24
C01480,Customer 1480,Female,27,New Delhi,Delhi,One-Time,Marketplace,2026-02-14
C01481,Customer 1481,Male,43,Coimbatore,Tamil Nadu,At-Risk,Email,2026-05-03
C01482,Customer 1482,Female,34,Nizamabad,Telangana,At-Risk,Email,2026-05-02
C01483,Customer 1483,Male,33,Vadodara,Gujarat,Loyal,Influencer,2026-01-07
C01484,Customer 1484,Female,61,Nagpur,Maharashtra,New,Meta Ads,2025-07-11
C01485,Customer 1485,Male,33,Howrah,West Bengal,Dormant,Meta Ads,2026-05-02
C01486,Customer 1486,Other,28,Hyderabad,Telangana,Dormant,Google Ads,2024-10-26
C01487,Customer 1487,Female,28,Thiruvananthapuram,Kerala,Loyal,Organic Search,2025-05-05
C01488,Customer 1488,Male,62,Delhi,Delhi,Dormant,Organic Search,2025-02-10
C01489,Customer 1489,Male,58,Kozhikode,Kerala,Loyal,Meta Ads,2024-11-02
C01490,Customer 1490,Male,44,Delhi,Delhi,One-Time,Google Ads,2024-10-21
C01491,Customer 1491,Male,44,Nizamabad,Telangana,Loyal,Google Ads,2026-05-24
C01492,Customer 1492,Female,42,Noida,Uttar Pradesh,New,Email,2024-11-11
C01493,Customer 1493,Female,46,Kolkata,West Bengal,Loyal,Meta Ads,2024-04-05
C01494,Customer 1494,Male,50,Noida,Uttar Pradesh,Loyal,Affiliate,2025-01-18
C01495,Customer 1495,Female,20,Chennai,Tamil Nadu,New,Marketplace,2024-12-03
C01496,Customer 1496,Female,56,Howrah,West Bengal,One-Time,Affiliate,2026-04-21
C01497,Customer 1497,Male,54,Kanpur,Uttar Pradesh,VIP,Influencer,2025-12-02
C01498,Customer 1498,Male,63,Kolkata,West Bengal,At-Risk,Marketplace,2025-03-23
C01499,Customer 1499,Female,38,Mysuru,Karnataka,Dormant,Organic Search,2026-01-15
C01500,Customer 1500,Male,18,Kolkata,West Bengal,One-Time,Organic Search,2024-12-29
C01501,Customer 1501,Male,35,Kolkata,West Bengal,At-Risk,Affiliate,2024-07-19
C01502,Customer 1502,Male,37,Kochi,Kerala,New,Organic Search,2025-07-29
C01503,Customer 1503,Female,47,Chennai,Tamil Nadu,New,Instagram,2025-07-13
C01504,Customer 1504,Female,26,Chennai,Tamil Nadu,VIP,Google Ads,2024-09-14
C01505,Customer 1505,Female,21,Kanpur,Uttar Pradesh,Loyal,Organic Search,2024-06-03
C01506,Customer 1506,Other,25,Delhi,Delhi,At-Risk,Marketplace,2024-01-08
C01507,Customer 1507,Female,50,Jodhpur,Rajasthan,One-Time,Organic Search,2024-12-12
C01508,Customer 1508,Female,25,New Delhi,Delhi,New,Instagram,2025-10-18
C01509,Customer 1509,Male,48,Nagpur,Maharashtra,Loyal,Organic Search,2025-12-25
C01510,Customer 1510,Male,52,Jodhpur,Rajasthan,New,Affiliate,2024-10-26
C01511,Customer 1511,Female,45,Pune,Maharashtra,One-Time,Affiliate,2025-08-19
C01512,Customer 1512,Female,20,Pune,Maharashtra,New,Email,2024-08-01
C01513,Customer 1513,Male,23,Howrah,West Bengal,One-Time,Instagram,2024-06-17
C01514,Customer 1514,Female,58,Udaipur,Rajasthan,At-Risk,Instagram,2025-04-26
C01515,Customer 1515,Male,47,Kozhikode,Kerala,New,Marketplace,2024-10-07
C01516,Customer 1516,Male,54,Mysuru,Karnataka,Loyal,Google Ads,2024-05-24
C01517,Customer 1517,Male,63,Nagpur,Maharashtra,Loyal,Influencer,2024-08-04
C01518,Customer 1518,Male,37,Kozhikode,Kerala,Loyal,Meta Ads,2024-09-07
C01519,Customer 1519,Female,61,Mumbai,Maharashtra,Loyal,Marketplace,2024-10-10
C01520,Customer 1520,Male,38,Nagpur,Maharashtra,Loyal,Instagram,2025-04-06
C01521,Customer 1521,Male,61,Mysuru,Karnataka,At-Risk,Organic Search,2026-02-23
C01522,Customer 1522,Male,50,New Delhi,Delhi,New,Organic Search,2026-05-26
C01523,Customer 1523,Male,28,Kanpur,Uttar Pradesh,At-Risk,Affiliate,2025-06-01
C01524,Customer 1524,Male,18,Kanpur,Uttar Pradesh,New,Affiliate,2024-08-07
C01525,Customer 1525,Male,61,Jodhpur,Rajasthan,Loyal,Google Ads,2024-06-24
C01526,Customer 1526,Female,36,Mumbai,Maharashtra,Loyal,Meta Ads,2025-02-24
C01527,Customer 1527,Male,59,Madurai,Tamil Nadu,New,Meta Ads,2025-08-30
C01528,Customer 1528,Female,26,Delhi,Delhi,New,Organic Search,2025-04-20
C01529,Customer 1529,Female,40,Mumbai,Maharashtra,New,Organic Search,2024-04-28
C01530,Customer 1530,Female,26,Mysuru,Karnataka,New,Meta Ads,2025-10-03
C01531,Customer 1531,Male,23,Bengaluru,Karnataka,Loyal,Affiliate,2024-10-06
C01532,Customer 1532,Male,44,Mumbai,Maharashtra,New,Meta Ads,2025-04-14
C01533,Customer 1533,Male,39,Surat,Gujarat,At-Risk,Meta Ads,2026-02-12
C01534,Customer 1534,Female,29,Jaipur,Rajasthan,At-Risk,Instagram,2025-10-22
C01535,Customer 1535,Male,34,Warangal,Telangana,One-Time,Organic Search,2025-04-18
C01536,Customer 1536,Female,36,New Delhi,Delhi,New,Google Ads,2026-02-16
C01537,Customer 1537,Male,28,Noida,Uttar Pradesh,One-Time,Marketplace,2024-06-29
C01538,Customer 1538,Female,52,Udaipur,Rajasthan,At-Risk,Organic Search,2024-09-11
C01539,Customer 1539,Female,32,Lucknow,Uttar Pradesh,One-Time,Organic Search,2024-08-29
C01540,Customer 1540,Female,47,Madurai,Tamil Nadu,New,Meta Ads,2026-01-22
C01541,Customer 1541,Female,53,Lucknow,Uttar Pradesh,Dormant,Affiliate,2026-01-24
C01542,Customer 1542,Male,33,Bengaluru,Karnataka,Loyal,Influencer,2024-08-24
C01543,Customer 1543,Other,21,Coimbatore,Tamil Nadu,One-Time,Email,2024-06-21
C01544,Customer 1544,Male,20,Mumbai,Maharashtra,At-Risk,Meta Ads,2025-12-29
C01545,Customer 1545,Female,46,New Delhi,Delhi,Dormant,Instagram,2025-02-09
C01546,Customer 1546,Female,19,Coimbatore,Tamil Nadu,Loyal,Instagram,2025-07-26
C01547,Customer 1547,Male,23,Mangaluru,Karnataka,One-Time,Meta Ads,2024-06-26
C01548,Customer 1548,Female,41,Jodhpur,Rajasthan,Loyal,Organic Search,2025-05-26
C01549,Customer 1549,Male,31,Mangaluru,Karnataka,New,Meta Ads,2025-09-08
C01550,Customer 1550,Male,38,Bengaluru,Karnataka,Loyal,Affiliate,2025-02-21
C01551,Customer 1551,Female,51,Mumbai,Maharashtra,New,Email,2026-01-08
C01552,Customer 1552,Male,56,Coimbatore,Tamil Nadu,Loyal,Organic Search,2025-05-05
C01553,Customer 1553,Female,36,Mangaluru,Karnataka,VIP,Marketplace,2025-04-29
C01554,Customer 1554,Male,21,Madurai,Tamil Nadu,Dormant,Instagram,2024-07-30
C01555,Customer 1555,Female,27,Mumbai,Maharashtra,At-Risk,Google Ads,2025-08-24
C01556,Customer 1556,Female,58,Noida,Uttar Pradesh,New,Email,2025-03-24
C01557,Customer 1557,Female,18,Thiruvananthapuram,Kerala,New,Email,2025-08-07
C01558,Customer 1558,Male,28,Delhi,Delhi,Loyal,Affiliate,2025-07-01
C01559,Customer 1559,Female,64,Kolkata,West Bengal,One-Time,Influencer,2024-11-27
C01560,Customer 1560,Male,34,Noida,Uttar Pradesh,New,Organic Search,2024-12-09
C01561,Customer 1561,Female,19,Kozhikode,Kerala,VIP,Marketplace,2024-10-07
C01562,Customer 1562,Female,59,Surat,Gujarat,One-Time,Meta Ads,2024-12-09
C01563,Customer 1563,Male,53,Kanpur,Uttar Pradesh,New,Meta Ads,2026-01-30
C01564,Customer 1564,Female,58,Thiruvananthapuram,Kerala,Loyal,Meta Ads,2024-11-08
C01565,Customer 1565,Female,50,Noida,Uttar Pradesh,Dormant,Organic Search,2024-04-19
C01566,Customer 1566,Female,42,New Delhi,Delhi,Loyal,Meta Ads,2026-01-06
C01567,Customer 1567,Male,52,Nizamabad,Telangana,New,Google Ads,2024-07-15
C01568,Customer 1568,Female,21,Hyderabad,Telangana,Loyal,Marketplace,2024-12-11
C01569,Customer 1569,Female,22,Delhi,Delhi,Dormant,Meta Ads,2024-07-01
C01570,Customer 1570,Male,46,Delhi,Delhi,New,Meta Ads,2025-06-06
C01571,Customer 1571,Male,40,Coimbatore,Tamil Nadu,Loyal,Meta Ads,2024-08-27
C01572,Customer 1572,Female,54,Vadodara,Gujarat,VIP,Google Ads,2026-05-24
C01573,Customer 1573,Male,62,Vadodara,Gujarat,VIP,Google Ads,2025-01-19
C01574,Customer 1574,Female,30,Kanpur,Uttar Pradesh,New,Meta Ads,2024-01-28
C01575,Customer 1575,Male,33,Hyderabad,Telangana,Dormant,Meta Ads,2025-05-12
C01576,Customer 1576,Female,26,Mumbai,Maharashtra,One-Time,Affiliate,2024-07-16
C01577,Customer 1577,Female,56,Lucknow,Uttar Pradesh,New,Instagram,2024-11-11
C01578,Customer 1578,Female,41,Lucknow,Uttar Pradesh,New,Organic Search,2026-04-12
C01579,Customer 1579,Female,34,Kozhikode,Kerala,Loyal,Organic Search,2024-06-10
C01580,Customer 1580,Female,53,Lucknow,Uttar Pradesh,New,Affiliate,2025-10-07
C01581,Customer 1581,Female,40,Lucknow,Uttar Pradesh,At-Risk,Marketplace,2025-09-12
C01582,Customer 1582,Female,42,Mangaluru,Karnataka,At-Risk,Email,2024-12-04
C01583,Customer 1583,Female,57,Chennai,Tamil Nadu,New,Google Ads,2025-02-02
C01584,Customer 1584,Female,29,Mangaluru,Karnataka,At-Risk,Google Ads,2024-03-21
C01585,Customer 1585,Male,49,Vadodara,Gujarat,Dormant,Meta Ads,2025-03-05
C01586,Customer 1586,Female,59,Thiruvananthapuram,Kerala,New,Affiliate,2025-04-07
C01587,Customer 1587,Female,60,Mangaluru,Karnataka,VIP,Organic Search,2025-06-22
C01588,Customer 1588,Female,59,Vadodara,Gujarat,Dormant,Google Ads,2025-12-06
C01589,Customer 1589,Male,28,Bengaluru,Karnataka,At-Risk,Google Ads,2026-04-16
C01590,Customer 1590,Male,49,Mumbai,Maharashtra,Loyal,Marketplace,2025-01-15
C01591,Customer 1591,Male,45,Pune,Maharashtra,At-Risk,Email,2026-03-05
C01592,Customer 1592,Female,21,Warangal,Telangana,VIP,Google Ads,2026-01-29
C01593,Customer 1593,Male,43,Kozhikode,Kerala,One-Time,Marketplace,2024-10-03
C01594,Customer 1594,Female,29,Chennai,Tamil Nadu,New,Organic Search,2024-09-18
C01595,Customer 1595,Male,42,Lucknow,Uttar Pradesh,Loyal,Email,2025-04-27
C01596,Customer 1596,Male,47,Kolkata,West Bengal,One-Time,Email,2025-03-21
C01597,Customer 1597,Female,51,Mumbai,Maharashtra,One-Time,Organic Search,2024-12-01
C01598,Customer 1598,Male,55,Nagpur,Maharashtra,New,Meta Ads,2024-03-22
C01599,Customer 1599,Female,46,Noida,Uttar Pradesh,At-Risk,Marketplace,2025-12-15
C01600,Customer 1600,Male,40,Mangaluru,Karnataka,VIP,Affiliate,2025-04-18
C01601,Customer 1601,Female,64,Kochi,Kerala,One-Time,Organic Search,2024-06-07
C01602,Customer 1602,Female,32,Mumbai,Maharashtra,New,Organic Search,2026-02-13
C01603,Customer 1603,Male,32,Howrah,West Bengal,New,Marketplace,2026-04-12
C01604,Customer 1604,Female,60,Lucknow,Uttar Pradesh,New,Google Ads,2024-05-16
C01605,Customer 1605,Male,64,Mumbai,Maharashtra,Loyal,Google Ads,2025-04-18
C01606,Customer 1606,Female,36,Mysuru,Karnataka,New,Affiliate,2025-07-02
C01607,Customer 1607,Female,59,Kochi,Kerala,Dormant,Meta Ads,2024-07-31
C01608,Customer 1608,Female,61,Bengaluru,Karnataka,One-Time,Organic Search,2024-10-09
C01609,Customer 1609,Male,58,Coimbatore,Tamil Nadu,New,Email,2024-12-13
C01610,Customer 1610,Other,43,Coimbatore,Tamil Nadu,At-Risk,Meta Ads,2024-11-14
C01611,Customer 1611,Male,54,Mysuru,Karnataka,One-Time,Meta Ads,2025-08-31
C01612,Customer 1612,Male,47,Noida,Uttar Pradesh,One-Time,Affiliate,2024-01-08
C01613,Customer 1613,Female,19,Lucknow,Uttar Pradesh,New,Google Ads,2025-08-08
C01614,Customer 1614,Female,23,Chennai,Tamil Nadu,Loyal,Google Ads,2025-04-24
C01615,Customer 1615,Other,63,Noida,Uttar Pradesh,One-Time,Instagram,2025-11-13
C01616,Customer 1616,Male,30,Mumbai,Maharashtra,At-Risk,Google Ads,2026-06-05
C01617,Customer 1617,Male,26,Warangal,Telangana,Loyal,Organic Search,2025-01-23
C01618,Customer 1618,Female,64,Ahmedabad,Gujarat,At-Risk,Marketplace,2024-05-12
C01619,Customer 1619,Male,34,Thiruvananthapuram,Kerala,Loyal,Organic Search,2025-01-27
C01620,Customer 1620,Male,52,Nizamabad,Telangana,At-Risk,Organic Search,2024-07-29
C01621,Customer 1621,Other,55,Pune,Maharashtra,VIP,Instagram,2025-04-03
C01622,Customer 1622,Male,40,New Delhi,Delhi,Loyal,Marketplace,2024-07-22
C01623,Customer 1623,Female,48,Noida,Uttar Pradesh,VIP,Influencer,2024-01-10
C01624,Customer 1624,Male,43,Warangal,Telangana,Loyal,Affiliate,2025-05-20
C01625,Customer 1625,Male,39,Madurai,Tamil Nadu,New,Meta Ads,2024-10-16
C01626,Customer 1626,Female,22,Jaipur,Rajasthan,VIP,Google Ads,2024-06-19
C01627,Customer 1627,Female,23,Chennai,Tamil Nadu,One-Time,Google Ads,2024-01-03
C01628,Customer 1628,Male,55,Nagpur,Maharashtra,Loyal,Meta Ads,2026-05-06
C01629,Customer 1629,Male,58,Pune,Maharashtra,New,Google Ads,2026-01-24
C01630,Customer 1630,Male,21,Chennai,Tamil Nadu,New,Marketplace,2025-09-18
C01631,Customer 1631,Male,32,Delhi,Delhi,New,Meta Ads,2024-11-29
C01632,Customer 1632,Male,36,Lucknow,Uttar Pradesh,New,Meta Ads,2025-07-16
C01633,Customer 1633,Other,19,Howrah,West Bengal,New,Marketplace,2025-04-28
C01634,Customer 1634,Female,37,Udaipur,Rajasthan,New,Marketplace,2024-01-04
C01635,Customer 1635,Female,63,Kochi,Kerala,Loyal,Meta Ads,2026-04-01
C01636,Customer 1636,Female,46,Madurai,Tamil Nadu,One-Time,Meta Ads,2025-02-27
C01637,Customer 1637,Male,61,Chennai,Tamil Nadu,Dormant,Affiliate,2025-02-22
C01638,Customer 1638,Male,37,Kochi,Kerala,At-Risk,Marketplace,2025-12-29
C01639,Customer 1639,Male,54,Mangaluru,Karnataka,New,Organic Search,2025-10-03
C01640,Customer 1640,Male,64,Jodhpur,Rajasthan,One-Time,Instagram,2025-04-01
C01641,Customer 1641,Male,43,Udaipur,Rajasthan,Loyal,Organic Search,2026-02-05
C01642,Customer 1642,Male,56,Nizamabad,Telangana,One-Time,Affiliate,2025-10-26
C01643,Customer 1643,Female,27,Delhi,Delhi,Loyal,Google Ads,2025-06-01
C01644,Customer 1644,Male,64,Mumbai,Maharashtra,Loyal,Instagram,2025-09-05
C01645,Customer 1645,Male,65,Mumbai,Maharashtra,Loyal,Influencer,2024-05-27
C01646,Customer 1646,Female,42,New Delhi,Delhi,One-Time,Organic Search,2026-04-16
C01647,Customer 1647,Female,22,Mysuru,Karnataka,VIP,Google Ads,2026-03-04
C01648,Customer 1648,Female,32,Noida,Uttar Pradesh,One-Time,Organic Search,2024-11-25
C01649,Customer 1649,Male,32,Kozhikode,Kerala,At-Risk,Organic Search,2024-02-05
C01650,Customer 1650,Male,65,Lucknow,Uttar Pradesh,Dormant,Meta Ads,2026-01-12
C01651,Customer 1651,Female,20,Bengaluru,Karnataka,One-Time,Meta Ads,2025-03-30
C01652,Customer 1652,Male,21,Mysuru,Karnataka,At-Risk,Meta Ads,2024-08-22
C01653,Customer 1653,Female,58,Mysuru,Karnataka,At-Risk,Marketplace,2026-06-16
C01654,Customer 1654,Female,62,Nagpur,Maharashtra,Loyal,Meta Ads,2025-05-16
C01655,Customer 1655,Male,30,Kochi,Kerala,New,Affiliate,2024-07-03
C01656,Customer 1656,Female,22,Coimbatore,Tamil Nadu,At-Risk,Email,2025-07-10
C01657,Customer 1657,Female,63,Nagpur,Maharashtra,One-Time,Marketplace,2025-11-15
C01658,Customer 1658,Male,56,Noida,Uttar Pradesh,New,Marketplace,2025-02-02
C01659,Customer 1659,Female,52,Madurai,Tamil Nadu,Loyal,Marketplace,2025-09-08
C01660,Customer 1660,Female,55,Warangal,Telangana,Loyal,Influencer,2024-04-02
C01661,Customer 1661,Female,63,Mumbai,Maharashtra,New,Instagram,2024-09-05
C01662,Customer 1662,Male,49,Howrah,West Bengal,Dormant,Meta Ads,2025-01-25
C01663,Customer 1663,Male,22,Noida,Uttar Pradesh,New,Meta Ads,2024-04-12
C01664,Customer 1664,Male,55,Mumbai,Maharashtra,Loyal,Organic Search,2024-06-26
C01665,Customer 1665,Male,22,Kochi,Kerala,Loyal,Meta Ads,2025-04-30
C01666,Customer 1666,Female,22,Lucknow,Uttar Pradesh,New,Instagram,2025-03-14
C01667,Customer 1667,Female,41,Lucknow,Uttar Pradesh,VIP,Google Ads,2024-11-20
C01668,Customer 1668,Female,35,Nagpur,Maharashtra,Loyal,Affiliate,2024-01-19
C01669,Customer 1669,Male,45,Warangal,Telangana,Loyal,Google Ads,2024-12-24
C01670,Customer 1670,Male,34,Lucknow,Uttar Pradesh,Loyal,Meta Ads,2025-03-11
C01671,Customer 1671,Male,58,Bengaluru,Karnataka,Dormant,Organic Search,2026-06-06
C01672,Customer 1672,Male,65,Ahmedabad,Gujarat,Dormant,Email,2024-12-05
C01673,Customer 1673,Female,64,Udaipur,Rajasthan,New,Marketplace,2025-04-08
C01674,Customer 1674,Male,40,Pune,Maharashtra,One-Time,Organic Search,2024-01-13
C01675,Customer 1675,Female,43,Lucknow,Uttar Pradesh,Loyal,Affiliate,2024-06-10
C01676,Customer 1676,Male,20,Kozhikode,Kerala,Dormant,Meta Ads,2025-07-14
C01677,Customer 1677,Female,60,Udaipur,Rajasthan,At-Risk,Google Ads,2025-03-11
C01678,Customer 1678,Female,30,Chennai,Tamil Nadu,One-Time,Organic Search,2024-10-08
C01679,Customer 1679,Male,29,Kanpur,Uttar Pradesh,At-Risk,Google Ads,2024-12-21
C01680,Customer 1680,Female,58,Delhi,Delhi,One-Time,Influencer,2025-06-08
C01681,Customer 1681,Male,65,Jaipur,Rajasthan,One-Time,Marketplace,2025-01-22
C01682,Customer 1682,Male,60,Kanpur,Uttar Pradesh,Loyal,Meta Ads,2026-03-08
C01683,Customer 1683,Male,19,Jodhpur,Rajasthan,One-Time,Affiliate,2024-07-16
C01684,Customer 1684,Female,62,Mysuru,Karnataka,Loyal,Instagram,2026-02-16
C01685,Customer 1685,Male,38,Mumbai,Maharashtra,One-Time,Meta Ads,2026-04-10
C01686,Customer 1686,Male,24,Mumbai,Maharashtra,At-Risk,Instagram,2025-03-29
C01687,Customer 1687,Female,25,Delhi,Delhi,Dormant,Organic Search,2024-06-04
C01688,Customer 1688,Male,51,Delhi,Delhi,One-Time,Marketplace,2025-02-28
C01689,Customer 1689,Male,56,Ahmedabad,Gujarat,Loyal,Meta Ads,2026-03-25
C01690,Customer 1690,Female,37,Chennai,Tamil Nadu,VIP,Organic Search,2025-04-24
C01691,Customer 1691,Female,46,Noida,Uttar Pradesh,New,Meta Ads,2025-07-18
C01692,Customer 1692,Male,53,Kozhikode,Kerala,At-Risk,Meta Ads,2024-12-17
C01693,Customer 1693,Male,38,Mangaluru,Karnataka,Loyal,Organic Search,2025-06-07
C01694,Customer 1694,Male,57,Udaipur,Rajasthan,New,Affiliate,2024-09-22
C01695,Customer 1695,Female,31,Kolkata,West Bengal,At-Risk,Organic Search,2024-08-25
C01696,Customer 1696,Male,30,New Delhi,Delhi,One-Time,Marketplace,2024-05-21
C01697,Customer 1697,Female,40,Nagpur,Maharashtra,New,Google Ads,2025-09-21
C01698,Customer 1698,Female,42,Kanpur,Uttar Pradesh,New,Email,2026-04-03
C01699,Customer 1699,Male,33,Thiruvananthapuram,Kerala,At-Risk,Meta Ads,2024-11-18
C01700,Customer 1700,Male,33,Jodhpur,Rajasthan,Dormant,Affiliate,2024-02-25
C01701,Customer 1701,Male,32,Kochi,Kerala,One-Time,Google Ads,2024-12-28
C01702,Customer 1702,Female,39,Thiruvananthapuram,Kerala,New,Google Ads,2024-11-06
C01703,Customer 1703,Other,51,Chennai,Tamil Nadu,New,Affiliate,2025-07-13
C01704,Customer 1704,Male,31,Kolkata,West Bengal,Loyal,Meta Ads,2024-05-29
C01705,Customer 1705,Female,50,New Delhi,Delhi,One-Time,Organic Search,2025-12-06
C01706,Customer 1706,Female,34,Thiruvananthapuram,Kerala,One-Time,Marketplace,2024-02-24
C01707,Customer 1707,Female,27,Hyderabad,Telangana,One-Time,Instagram,2024-12-11
C01708,Customer 1708,Female,31,Madurai,Tamil Nadu,Loyal,Email,2024-06-04
C01709,Customer 1709,Male,57,Noida,Uttar Pradesh,Loyal,Marketplace,2026-02-24
C01710,Customer 1710,Male,32,Mangaluru,Karnataka,Loyal,Organic Search,2025-02-14
C01711,Customer 1711,Female,49,Lucknow,Uttar Pradesh,New,Meta Ads,2026-03-30
C01712,Customer 1712,Female,45,Chennai,Tamil Nadu,Loyal,Affiliate,2025-05-18
C01713,Customer 1713,Female,51,Kochi,Kerala,Loyal,Email,2025-11-13
C01714,Customer 1714,Male,46,Noida,Uttar Pradesh,Loyal,Affiliate,2026-03-15
C01715,Customer 1715,Male,65,Bengaluru,Karnataka,New,Organic Search,2026-01-11
C01716,Customer 1716,Male,62,Kanpur,Uttar Pradesh,New,Meta Ads,2025-09-07
C01717,Customer 1717,Male,33,Mangaluru,Karnataka,Loyal,Affiliate,2025-12-15
C01718,Customer 1718,Male,36,Vadodara,Gujarat,One-Time,Google Ads,2025-12-22
C01719,Customer 1719,Female,35,Kolkata,West Bengal,Loyal,Marketplace,2025-08-25
C01720,Customer 1720,Female,49,Noida,Uttar Pradesh,One-Time,Affiliate,2025-05-12
