order_id,customer_id,order_date,channel,payment_method,order_status,shipping_state,shipping_city,subtotal,discount_amount,shipping_fee,tax_amount,total_amount
O011844,C05003,2025-02-22,Mobile App,UPI,Returned,Uttar Pradesh,Noida,31765.23,960.23,43.63,2323.73,33172.36
O011845,C02052,2025-03-11,Website,COD,Delivered,Telangana,Nizamabad,13413.83,559.0,223.25,2029.05,15107.13
O011846,C03792,2026-03-09,Mobile App,COD,Delivered,Karnataka,Bengaluru,10391.04,347.81,239.88,863.56,11146.67
O011847,C06237,2026-10-07,Mobile App,Wallet,Delivered,Tamil Nadu,Coimbatore,3964.39,25.08,194.65,694.84,4828.8
O011848,C01303,2026-11-03,Mobile App,Credit Card,Delivered,Rajasthan,Jaipur,39316.4,849.3,8.18,3052.1,41527.38
O011849,C00673,2025-01-23,Marketplace,Wallet,Delivered,Kerala,Thiruvananthapuram,8286.31,106.32,215.24,1347.43,9742.66
O011850,C00358,2025-08-12,Mobile App,UPI,Returned,Uttar Pradesh,Lucknow,5254.02,175.58,174.22,514.71,5767.37
O011851,C07323,2026-10-06,Mobile App,COD,Delivered,Tamil Nadu,Chennai,8499.85,418.0,182.74,1104.33,9368.92
O011852,C00942,2026-02-10,Mobile App,Net Banking,Delivered,Uttar Pradesh,Lucknow,4494.4400000000005,187.51,188.78,425.85,4921.56
O011853,C04902,2025-05-09,Mobile App,UPI,Delivered,Karnataka,Bengaluru,2093.55,11.11,147.29,315.58,2545.31
O011854,C04793,2025-12-06,Website,Net Banking,Delivered,Karnataka,Bengaluru,23840.02,522.49,69.35,3660.84,27047.72
O011855,C00164,2026-08-16,Marketplace,UPI,Cancelled,Telangana,Hyderabad,24956.03,294.71,49.78,2121.94,26833.04
O011856,C07097,2026-08-06,Marketplace,Net Banking,Returned,Delhi,New Delhi,4733.18,49.14,235.98,329.7,5249.72
O011857,C04456,2026-10-08,Marketplace,UPI,Delivered,Karnataka,Mysuru,3668.24,141.08,219.91,193.05,3940.12
O011858,C09208,2025-01-18,Website,Credit Card,Delivered,Tamil Nadu,Madurai,20166.78,871.48,168.71,1807.75,21271.76
O011859,C02740,2025-09-01,Website,Net Banking,Delivered,Gujarat,Vadodara,9052.13,366.03,181.62,721.63,9589.35
O011860,C09970,2025-08-27,Marketplace,Wallet,Delivered,Gujarat,Vadodara,13635.47,233.3,175.79,805.1,14383.06
O011861,C08990,2025-07-23,Mobile App,Debit Card,Delivered,Tamil Nadu,Chennai,13629.21,603.21,76.23,2099.55,15201.78
O011862,C04935,2025-11-24,Website,Net Banking,Delivered,West Bengal,Kolkata,33731.33,857.37,41.34,2995.09,35910.39
O011863,C02574,2025-11-10,Website,Net Banking,Delivered,Uttar Pradesh,Kanpur,17872.85,418.04,210.4,2544.01,20209.22
O011864,C02540,2025-11-02,Website,UPI,Delivered,Delhi,New Delhi,3319.32,5.26,87.97,282.58,3684.61
O011865,C08969,2025-11-23,Website,Debit Card,Delivered,Kerala,Kochi,2808.6699999999996,44.77,113.56,454.54,3332.0
O011866,C04784,2025-09-04,Website,Credit Card,Delivered,Gujarat,Surat,16063.84,2.09,150.52,1540.92,17753.19
O011867,C07410,2026-12-20,Mobile App,UPI,Delivered,Maharashtra,Mumbai,26605.67,123.56,233.92,4755.44,31471.47
O011868,C09535,2026-02-26,Mobile App,COD,Delivered,Kerala,Kozhikode,6256.83,8.17,7.88,642.28,6898.82
O011869,C01892,2025-12-10,Mobile App,UPI,Delivered,Rajasthan,Udaipur,4098.85,122.62,87.4,713.01,4776.64
O011870,C05677,2025-07-07,Website,Wallet,Delivered,Maharashtra,Nagpur,18005.86,656.88,232.09,1781.78,19362.85
O011871,C01386,2025-07-20,Marketplace,UPI,Delivered,Telangana,Hyderabad,1758.51,58.08,195.83,266.26,2162.52
O011872,C07227,2026-07-23,Marketplace,Credit Card,Delivered,Telangana,Hyderabad,12050.06,430.03,243.55,1692.42,13556.0
O011873,C07471,2025-11-11,Mobile App,Net Banking,Cancelled,Maharashtra,Mumbai,3124.46,137.72,63.58,339.13,3389.45
O011874,C00291,2025-09-14,Website,COD,Delivered,Uttar Pradesh,Lucknow,5364.7,70.99,158.61,801.11,6253.43
O011875,C04466,2025-05-25,Mobile App,COD,Delivered,Maharashtra,Mumbai,915.83,9.81,84.73,101.63,1092.38
O011876,C00366,2026-12-28,Website,UPI,Delivered,Tamil Nadu,Chennai,11738.96,347.82,29.53,679.76,12100.43
O011877,C07899,2025-10-10,Website,UPI,Delivered,Kerala,Kozhikode,14204.87,550.71,164.32,1443.84,15262.32
O011878,C08626,2025-05-31,Mobile App,UPI,Delivered,Telangana,Nizamabad,5661.08,120.82,149.99,376.13,6066.38
O011879,C08113,2026-07-06,Mobile App,Credit Card,Delivered,Kerala,Kozhikode,25005.71,83.55,133.08,2696.6,27751.84
O011880,C05574,2026-11-04,Website,UPI,Delivered,Uttar Pradesh,Kanpur,2643.58,96.82,138.1,402.34,3087.2
O011881,C09990,2026-07-21,Website,Net Banking,Delivered,Karnataka,Mangaluru,12586.53,613.54,215.62,818.73,13007.34
O011882,C01682,2025-10-16,Website,UPI,Delivered,Uttar Pradesh,Kanpur,4842.62,90.95,222.47,359.24,5333.38
O011883,C02625,2026-07-02,Marketplace,UPI,Delivered,Gujarat,Vadodara,12765.21,233.21,143.44,864.88,13540.32
O011884,C03273,2025-09-09,Website,Net Banking,Delivered,West Bengal,Kolkata,18017.31,56.28,190.66,2039.43,20191.12
O011885,C00761,2025-12-24,Mobile App,Credit Card,Returned,Rajasthan,Jodhpur,3973.09,165.29,120.49,677.05,4605.34
O011886,C06933,2025-03-22,Website,Debit Card,Delivered,Gujarat,Vadodara,20232.6,384.34,207.35,1829.77,21885.38
O011887,C00357,2025-08-13,Website,Wallet,Delivered,Uttar Pradesh,Noida,22850.35,258.09,158.26,3330.11,26080.63
O011888,C00427,2026-01-07,Website,Credit Card,Delivered,Maharashtra,Mumbai,26149.76,1047.61,42.9,2603.08,27748.13
O011889,C07400,2025-03-01,Website,COD,Delivered,Uttar Pradesh,Lucknow,2448.53,26.71,0.36,168.4,2590.58
O011890,C03750,2026-07-03,Website,UPI,Cancelled,Maharashtra,Pune,359.8,17.81,208.79,32.29,583.07
O011891,C06007,2025-11-10,Website,Debit Card,Delivered,West Bengal,Kolkata,12002.25,320.18,165.37,1128.16,12975.6
O011892,C01666,2026-01-25,Marketplace,UPI,Delivered,Uttar Pradesh,Lucknow,36844.0,434.93,110.75,4207.29,40727.11
O011893,C09575,2025-12-07,Mobile App,UPI,Delivered,Telangana,Hyderabad,3068.68,21.09,96.07,530.23,3673.89
O011894,C00150,2026-06-14,Website,Net Banking,Delivered,Telangana,Hyderabad,41559.75,637.11,161.6,6711.15,47795.39
O011895,C06748,2026-04-16,Mobile App,UPI,Delivered,Delhi,Delhi,3144.18,155.9,28.43,294.44,3311.15
O011896,C03520,2026-06-09,Marketplace,Credit Card,Delivered,Uttar Pradesh,Noida,7596.63,246.17,6.75,540.23,7897.44
O011897,C03878,2025-07-01,Mobile App,UPI,Returned,Kerala,Thiruvananthapuram,4617.13,204.8,101.88,389.52,4903.73
O011898,C01189,2026-04-10,Mobile App,Credit Card,Delivered,Maharashtra,Pune,5899.15,124.79,194.64,918.75,6887.75
O011899,C00107,2026-01-17,Website,COD,Delivered,Tamil Nadu,Madurai,8073.73,243.1,192.49,1227.27,9250.39
O011900,C03098,2025-03-01,Website,Debit Card,Delivered,Tamil Nadu,Chennai,3155.67,98.2,173.84,243.4,3474.71
O011901,C00228,2025-02-14,Marketplace,COD,Delivered,Gujarat,Vadodara,3762.51,133.4,13.88,602.83,4245.82
O011902,C01187,2026-03-06,Website,COD,Cancelled,Tamil Nadu,Madurai,1752.92,72.73,236.24,93.32,2009.75
O011903,C03205,2026-03-08,Marketplace,Wallet,Delivered,Kerala,Kozhikode,27256.67,1270.58,108.99,4553.58,30648.66
O011904,C04364,2026-08-03,Marketplace,UPI,Delivered,Kerala,Kozhikode,28189.07,1221.78,25.22,3430.65,30423.16
O011905,C07120,2026-07-28,Website,COD,Delivered,West Bengal,Howrah,16779.86,547.71,199.95,2085.95,18518.05
O011906,C01873,2025-12-05,Mobile App,Debit Card,Delivered,Kerala,Kozhikode,5537.79,245.23,241.8,475.69,6010.05
O011907,C04842,2025-11-19,Marketplace,UPI,Delivered,Tamil Nadu,Chennai,11829.65,304.58,208.23,1219.27,12952.57
O011908,C03365,2025-10-26,Mobile App,Credit Card,Delivered,Karnataka,Bengaluru,28472.28,767.07,100.77,4669.12,32475.1
O011909,C03336,2026-11-27,Mobile App,Wallet,Delivered,Tamil Nadu,Madurai,8997.380000000001,44.66,5.84,661.9,9620.46
O011910,C08353,2026-05-28,Mobile App,COD,Delivered,Uttar Pradesh,Kanpur,4012.99,34.02,141.5,343.57,4464.04
O011911,C00521,2025-10-03,Website,UPI,Delivered,Uttar Pradesh,Noida,17269.9,18.39,87.28,2429.93,19768.72
O011912,C02685,2026-06-08,Website,Credit Card,Delivered,Karnataka,Bengaluru,3895.64,169.1,0.28,265.73,3992.55
O011913,C06648,2026-02-02,Mobile App,UPI,Delivered,Telangana,Nizamabad,6941.35,284.78,89.28,701.32,7447.17
O011914,C04691,2026-03-02,Website,Wallet,Delivered,Delhi,Delhi,4164.41,26.93,3.57,563.35,4704.4
O011915,C06276,2026-11-11,Marketplace,Credit Card,Delivered,Rajasthan,Jaipur,22484.039999999997,714.11,102.6,2656.29,24528.82
O011916,C04782,2026-03-25,Website,UPI,Delivered,Kerala,Thiruvananthapuram,8255.98,2.27,222.69,1048.93,9525.33
O011917,C07035,2026-11-06,Website,COD,Delivered,Maharashtra,Pune,5612.73,61.78,97.3,579.3,6227.55
O011918,C04573,2026-01-25,Website,UPI,Cancelled,Maharashtra,Mumbai,2397.94,108.16,116.63,119.68,2526.09
O011919,C03948,2026-07-29,Website,Credit Card,Returned,Telangana,Hyderabad,24808.47,1184.63,233.37,2060.27,25917.48
O011920,C02849,2026-01-23,Mobile App,Wallet,Delivered,Uttar Pradesh,Kanpur,1944.77,82.1,23.83,134.66,2021.16
O011921,C02517,2026-02-22,Mobile App,UPI,Delivered,Maharashtra,Mumbai,13466.509999999998,52.75,201.5,1894.47,15509.73
O011922,C09314,2025-11-20,Mobile App,Credit Card,Delivered,Gujarat,Vadodara,3670.82,117.63,242.97,460.02,4256.18
O011923,C07614,2026-05-02,Mobile App,UPI,Delivered,Tamil Nadu,Chennai,25490.41,581.22,140.61,2103.71,27153.51
O011924,C04007,2025-02-24,Marketplace,UPI,Delivered,Delhi,New Delhi,3200.66,130.38,68.77,486.75,3625.8
O011925,C04419,2026-05-23,Mobile App,Net Banking,Delivered,Telangana,Warangal,7103.17,131.98,74.4,797.77,7843.36
O011926,C02997,2026-01-18,Website,UPI,Delivered,West Bengal,Kolkata,3495.75,83.14,187.94,418.43,4018.98
O011927,C04855,2026-06-25,Mobile App,UPI,Delivered,Telangana,Hyderabad,6170.25,92.43,1.48,925.27,7004.57
O011928,C00181,2025-01-09,Website,Net Banking,Returned,Kerala,Thiruvananthapuram,8733.95,192.92,75.41,1418.91,10035.35
O011929,C01734,2025-08-18,Mobile App,Debit Card,Returned,Karnataka,Bengaluru,29039.57,672.32,226.61,4695.23,33289.09
O011930,C06777,2026-02-23,Website,Wallet,Delivered,Tamil Nadu,Madurai,19235.17,957.24,34.3,922.37,19234.6
O011931,C02447,2025-12-10,Website,Credit Card,Returned,Telangana,Nizamabad,466.62,3.18,204.94,54.78,723.16
O011932,C01416,2025-03-27,Mobile App,UPI,Delivered,Uttar Pradesh,Noida,35292.68,1218.25,30.83,3933.97,38039.23
O011933,C04479,2025-02-13,Mobile App,UPI,Delivered,Uttar Pradesh,Lucknow,4722.24,208.45,42.44,414.74,4970.97
O011934,C04248,2025-11-04,Marketplace,UPI,Delivered,Telangana,Nizamabad,22439.879999999997,370.34,139.72,2825.14,25034.4
O011935,C04753,2025-11-12,Website,Debit Card,Cancelled,Tamil Nadu,Chennai,4037.3,183.45,177.95,677.44,4709.24
O011936,C02954,2025-10-21,Mobile App,UPI,Delivered,Kerala,Kochi,22075.17,583.48,148.65,2258.05,23898.39
O011937,C00247,2026-11-25,Mobile App,UPI,Delivered,Gujarat,Ahmedabad,5598.03,40.32,134.19,346.25,6038.15
O011938,C01413,2025-06-10,Mobile App,Debit Card,Delivered,Uttar Pradesh,Noida,1009.05,41.05,150.52,80.49,1199.01
O011939,C06245,2026-06-18,Mobile App,Credit Card,Delivered,Maharashtra,Mumbai,35103.979999999996,177.86,138.79,1958.53,37023.44
O011940,C04053,2025-05-22,Website,Net Banking,Delivered,Gujarat,Vadodara,1108.68,18.14,87.65,125.17,1303.36
O011941,C09383,2025-02-06,Mobile App,Net Banking,Returned,Delhi,New Delhi,32934.95,1232.74,148.49,5233.13,37083.83
O011942,C07351,2026-04-05,Mobile App,UPI,Delivered,Telangana,Nizamabad,3680.87,132.02,234.54,180.25,3963.64
O011943,C00771,2026-09-29,Website,UPI,Delivered,Karnataka,Bengaluru,6286.72,18.37,16.21,1019.25,7303.81
O011944,C02482,2025-09-18,Mobile App,Credit Card,Delivered,Maharashtra,Nagpur,29584.37,1058.47,125.38,4159.86,32811.14
O011945,C04331,2026-02-04,Mobile App,COD,Delivered,Telangana,Warangal,4114.6,125.39,150.81,228.36,4368.38
O011946,C07078,2026-04-12,Website,COD,Returned,Kerala,Kochi,14964.65,61.98,202.79,2304.11,17409.57
O011947,C07139,2026-05-11,Marketplace,COD,Delivered,Rajasthan,Udaipur,2331.43,60.28,231.33,371.63,2874.11
O011948,C02025,2026-03-23,Website,Wallet,Returned,Delhi,Delhi,1568.39,65.27,110.1,231.46,1844.68
O011949,C09027,2026-10-31,Mobile App,Credit Card,Delivered,Uttar Pradesh,Kanpur,10420.880000000001,187.25,158.43,956.64,11348.7
O011950,C02154,2025-05-23,Marketplace,COD,Delivered,Uttar Pradesh,Lucknow,6795.26,196.08,212.37,615.27,7426.82
O011951,C08856,2026-07-09,Website,Credit Card,Delivered,Maharashtra,Mumbai,1391.72,33.61,227.99,228.57,1814.67
O011952,C09931,2026-11-30,Website,UPI,Delivered,Telangana,Hyderabad,6812.65,306.36,146.68,1096.3,7749.27
O011953,C00157,2025-10-03,Mobile App,Credit Card,Delivered,Karnataka,Bengaluru,5962.34,190.68,105.66,819.61,6696.93
O011954,C04657,2026-08-07,Mobile App,UPI,Delivered,Uttar Pradesh,Noida,3973.92,170.27,115.39,590.99,4510.03
O011955,C03516,2026-03-31,Website,UPI,Delivered,Rajasthan,Jodhpur,840.04,41.09,67.51,96.21,962.67
O011956,C08174,2025-08-06,Mobile App,Debit Card,Delivered,Gujarat,Ahmedabad,6251.83,204.57,19.3,980.74,7047.3
O011957,C05628,2025-11-05,Mobile App,Debit Card,Delivered,Uttar Pradesh,Lucknow,24519.92,76.86,203.17,4007.59,28653.82
O011958,C01647,2026-10-19,Website,UPI,Delivered,Karnataka,Mysuru,3260.37,48.98,87.2,295.58,3594.17
O011959,C04390,2025-12-20,Website,COD,Delivered,Gujarat,Ahmedabad,10218.41,16.58,236.02,1277.49,11715.34
O011960,C05470,2025-08-19,Mobile App,Wallet,Delivered,Telangana,Nizamabad,9539.96,204.71,105.28,850.23,10290.76
O011961,C07834,2026-12-29,Mobile App,UPI,Delivered,Rajasthan,Jaipur,16783.78,273.98,237.64,2739.16,19486.6
O011962,C05812,2025-08-26,Mobile App,Debit Card,Delivered,Telangana,Nizamabad,2960.43,69.53,125.33,173.57,3189.8
O011963,C08899,2025-02-03,Mobile App,UPI,Delivered,Karnataka,Bengaluru,31635.31,1104.13,114.78,2947.47,33593.43
O011964,C07140,2025-06-05,Website,UPI,Delivered,Maharashtra,Nagpur,23617.45,751.4,153.96,2672.82,25692.83
O011965,C01398,2026-12-12,Website,UPI,Returned,Kerala,Kozhikode,12775.68,487.55,174.13,896.07,13358.33
O011966,C07809,2025-09-03,Website,Net Banking,Delivered,Kerala,Kozhikode,14125.33,355.76,120.19,1702.47,15592.23
O011967,C08005,2026-10-10,Marketplace,UPI,Delivered,Uttar Pradesh,Lucknow,4504.94,95.26,215.6,261.7,4886.98
O011968,C02706,2026-10-16,Website,UPI,Delivered,Delhi,New Delhi,11886.099999999999,368.48,180.27,790.45,12488.34
O011969,C00475,2025-01-18,Website,Credit Card,Delivered,Karnataka,Bengaluru,5918.49,202.29,157.85,324.73,6198.78
O011970,C06301,2026-07-03,Website,UPI,Delivered,Maharashtra,Mumbai,26047.78,202.0,180.51,2927.35,28953.64
O011971,C08310,2026-02-04,Mobile App,COD,Delivered,Kerala,Thiruvananthapuram,5255.2,127.68,244.38,281.18,5653.08
O011972,C06933,2026-04-08,Mobile App,Wallet,Delivered,Gujarat,Vadodara,5981.33,38.77,38.98,850.71,6832.25
O011973,C07024,2025-11-24,Mobile App,Debit Card,Delivered,Delhi,New Delhi,4435.8,146.22,58.02,321.91,4669.51
O011974,C06887,2025-04-08,Website,Credit Card,Delivered,Tamil Nadu,Chennai,17337.12,708.42,164.8,2795.78,19589.28
O011975,C07498,2025-04-18,Marketplace,Debit Card,Returned,Delhi,New Delhi,24757.18,946.05,116.76,2881.39,26809.28
O011976,C02212,2025-01-21,Website,Debit Card,Delivered,Delhi,New Delhi,10153.25,505.32,10.99,743.01,10401.93
O011977,C07292,2025-07-25,Website,COD,Delivered,Karnataka,Mangaluru,3247.6,72.53,171.85,540.19,3887.11
O011978,C07905,2026-05-01,Marketplace,UPI,Delivered,Kerala,Kozhikode,1979.92,62.44,5.33,99.18,2021.99
O011979,C05744,2025-08-10,Marketplace,Wallet,Delivered,Kerala,Kochi,3486.21,21.75,31.68,431.67,3927.81
O011980,C06637,2025-10-21,Website,Net Banking,Delivered,Maharashtra,Pune,12762.33,20.56,151.37,828.28,13721.42
O011981,C04670,2026-03-12,Website,COD,Returned,Karnataka,Bengaluru,58486.25,1351.31,4.19,6367.86,63506.99
O011982,C00414,2026-04-15,Website,Credit Card,Delivered,Kerala,Thiruvananthapuram,6936.19,95.37,57.75,745.09,7643.66
O011983,C00587,2026-10-10,Website,UPI,Delivered,Maharashtra,Nagpur,15176.94,727.17,145.7,1308.99,15904.46
O011984,C05823,2025-10-09,Website,Debit Card,Delivered,Rajasthan,Jaipur,761.58,24.76,121.73,93.55,952.1
O011985,C04418,2026-06-29,Website,Credit Card,Returned,Telangana,Hyderabad,8334.63,375.67,69.9,1190.43,9219.29
O011986,C00290,2025-09-30,Website,UPI,Returned,Telangana,Warangal,1415.87,19.98,86.57,214.59,1697.05
O011987,C06559,2026-06-14,Mobile App,Debit Card,Delivered,Uttar Pradesh,Noida,7769.07,338.47,90.44,584.27,8105.31
O011988,C00408,2026-11-21,Marketplace,Debit Card,Cancelled,Uttar Pradesh,Noida,3110.09,150.67,155.86,418.32,3533.6
O011989,C00912,2025-09-23,Website,COD,Delivered,Uttar Pradesh,Kanpur,24654.25,675.65,228.36,1854.4,26061.36
O011990,C01117,2025-12-29,Website,UPI,Delivered,Maharashtra,Nagpur,12166.77,312.3,65.81,989.56,12909.84
O011991,C01555,2025-07-14,Website,Debit Card,Delivered,Maharashtra,Mumbai,5263.84,103.06,185.0,281.31,5627.09
O011992,C07126,2026-01-19,Website,COD,Delivered,Kerala,Kozhikode,5457.16,202.97,165.67,307.55,5727.41
O011993,C00074,2026-01-15,Website,Credit Card,Delivered,Maharashtra,Nagpur,10824.65,364.12,133.25,1559.88,12153.66
O011994,C04324,2026-09-04,Website,Wallet,Delivered,Telangana,Warangal,8522.65,200.54,197.52,1047.49,9567.12
O011995,C00303,2026-08-10,Mobile App,Credit Card,Delivered,Gujarat,Vadodara,14206.91,519.41,143.37,1232.64,15063.51
O011996,C06633,2025-11-10,Marketplace,Wallet,Delivered,Uttar Pradesh,Kanpur,30553.55,866.55,31.63,1616.01,31334.64
O011997,C05233,2025-05-14,Marketplace,UPI,Delivered,Tamil Nadu,Chennai,14084.630000000001,691.83,90.26,1854.28,15337.34
O011998,C09926,2025-07-18,Website,UPI,Delivered,Kerala,Kochi,4826.11,48.83,124.27,539.6,5441.15
O011999,C01955,2026-01-02,Marketplace,Wallet,Delivered,Kerala,Kozhikode,3169.28,94.92,91.3,329.77,3495.43
O012000,C09358,2026-12-13,Website,COD,Delivered,West Bengal,Kolkata,3033.44,82.75,48.98,368.31,3367.98
O012001,C06138,2026-05-20,Website,COD,Delivered,Maharashtra,Mumbai,12894.17,241.62,68.78,1621.49,14342.82
O012002,C08010,2025-07-30,Marketplace,COD,Delivered,Gujarat,Ahmedabad,13525.08,488.43,30.04,1281.26,14347.95
O012003,C06684,2026-12-27,Mobile App,UPI,Delivered,Uttar Pradesh,Lucknow,10612.6,398.81,86.82,682.48,10983.09
O012004,C02988,2026-09-22,Marketplace,COD,Delivered,Gujarat,Ahmedabad,19209.88,218.32,46.55,2094.11,21132.22
O012005,C07772,2025-11-27,Website,Credit Card,Delivered,Telangana,Warangal,3806.94,112.08,246.09,320.18,4261.13
O012006,C07727,2026-05-24,Marketplace,UPI,Cancelled,Maharashtra,Nagpur,15328.03,484.8,182.6,989.7,16015.53
O012007,C07589,2025-04-01,Marketplace,UPI,Delivered,Gujarat,Ahmedabad,5066.1,17.05,169.15,712.34,5930.54
O012008,C03695,2026-12-21,Marketplace,Debit Card,Delivered,Rajasthan,Jodhpur,15628.45,111.65,109.62,811.4,16437.82
O012009,C07416,2025-05-05,Marketplace,Debit Card,Delivered,Uttar Pradesh,Noida,57680.71,2805.02,104.66,8688.87,63669.22
O012010,C01796,2026-10-05,Website,Credit Card,Delivered,Karnataka,Mangaluru,43994.34,430.64,133.45,7296.06,50993.21
O012011,C09675,2025-12-18,Mobile App,UPI,Delivered,Tamil Nadu,Chennai,5398.92,18.4,134.84,638.87,6154.23
O012012,C07309,2026-07-14,Website,COD,Delivered,Maharashtra,Nagpur,383.37,0.29,55.26,49.54,487.88
O012013,C05418,2025-09-17,Website,UPI,Returned,Kerala,Thiruvananthapuram,7765.45,35.33,217.09,1132.87,9080.08
O012014,C08336,2026-01-08,Website,Credit Card,Delivered,West Bengal,Howrah,10521.85,438.48,37.37,1066.21,11186.95
O012015,C05866,2026-03-17,Website,UPI,Delivered,Karnataka,Mysuru,20243.83,940.64,184.65,1484.52,20972.36
O012016,C07479,2025-11-09,Marketplace,COD,Delivered,Tamil Nadu,Chennai,16092.75,462.93,140.88,2800.81,18571.51
O012017,C09623,2025-12-11,Website,UPI,Delivered,Kerala,Thiruvananthapuram,2334.2,99.19,83.81,211.42,2530.24
O012018,C03733,2026-12-17,Website,UPI,Delivered,Gujarat,Vadodara,28415.86,1129.9,201.42,3118.03,30605.41
O012019,C01066,2025-12-04,Mobile App,UPI,Delivered,Kerala,Thiruvananthapuram,1576.96,24.33,12.09,83.63,1648.35
O012020,C07028,2025-05-05,Website,Wallet,Delivered,Karnataka,Mysuru,971.47,24.98,169.78,168.39,1284.66
O012021,C06522,2025-12-23,Marketplace,UPI,Delivered,Tamil Nadu,Coimbatore,18362.3,861.13,208.91,1599.79,19309.87
O012022,C01470,2026-11-05,Mobile App,COD,Delivered,Maharashtra,Mumbai,10783.27,524.27,134.06,1786.73,12179.79
O012023,C07243,2025-07-18,Mobile App,UPI,Delivered,Rajasthan,Jodhpur,2390.82,83.97,165.36,340.94,2813.15
O012024,C06593,2025-08-29,Website,UPI,Delivered,Tamil Nadu,Madurai,6263.68,122.3,233.14,472.78,6847.3
O012025,C09662,2025-07-31,Website,UPI,Delivered,Rajasthan,Jodhpur,6435.36,75.38,121.11,748.98,7230.07
O012026,C01451,2025-10-16,Website,UPI,Delivered,Uttar Pradesh,Noida,34806.65,82.02,23.96,6138.72,40887.31
O012027,C03392,2025-12-15,Marketplace,Debit Card,Delivered,Rajasthan,Udaipur,6323.75,208.31,57.75,824.93,6998.12
O012028,C00540,2025-09-22,Website,Net Banking,Delivered,Uttar Pradesh,Lucknow,10152.32,325.06,177.27,1460.98,11465.51
O012029,C04457,2025-05-25,Mobile App,Wallet,Delivered,Maharashtra,Pune,2126.1,69.63,179.38,172.43,2408.28
O012030,C00237,2025-09-26,Mobile App,UPI,Delivered,Delhi,New Delhi,16526.43,421.37,216.29,1876.98,18198.33
O012031,C06450,2025-11-11,Website,Debit Card,Delivered,Uttar Pradesh,Noida,9014.36,0.59,64.23,886.3,9964.3
O012032,C09701,2025-12-25,Website,UPI,Delivered,Telangana,Nizamabad,15404.41,215.38,182.0,943.35,16314.38
O012033,C03429,2026-05-01,Website,COD,Delivered,Kerala,Kozhikode,1724.36,76.55,182.1,278.08,2107.99
O012034,C00183,2026-07-07,Mobile App,UPI,Delivered,Delhi,Delhi,3918.53,27.61,83.8,616.96,4591.68
O012035,C01589,2026-09-15,Mobile App,Credit Card,Delivered,Karnataka,Bengaluru,3304.76,79.22,131.2,220.53,3577.27
O012036,C04110,2025-07-16,Website,Credit Card,Returned,Delhi,Delhi,29242.14,1204.33,49.32,4052.42,32139.55
O012037,C00575,2026-04-01,Website,UPI,Delivered,Uttar Pradesh,Lucknow,13400.85,312.98,170.01,1940.0,15197.88
O012038,C07627,2025-05-24,Website,UPI,Delivered,Kerala,Thiruvananthapuram,4857.8,157.83,158.95,625.38,5484.3
O012039,C02302,2026-04-04,Marketplace,COD,Delivered,Rajasthan,Jaipur,2801.05,83.93,163.89,466.14,3347.15
O012040,C05480,2026-11-13,Marketplace,UPI,Delivered,Kerala,Kozhikode,2396.24,53.65,84.99,136.59,2564.17
